"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)"
"14:20:23:806","2517426966539544","  80.352","  99.000"," 2800","  17.918","1513.951"," 420.542","  15.727","1336.731"," 371.314","100","0","   0.970","  64.637","  17.955","  28.000","  850"
"14:20:23:906","2517427236522603","  80.452","  99.000"," 2800","  17.958","1515.747"," 421.041","  15.772","1338.308"," 371.752","100","0","   0.896","  64.726","  17.980","  28.000","  850"
"14:20:24:006","2517427506096891","  80.552"," 100.000"," 2800","  17.901","1517.534"," 421.537","  15.714","1339.877"," 372.188","100","0","   0.924","  64.819","  18.005","  28.000","  850"
"14:20:24:102","2517427765409028","  80.648","  99.000"," 2800","  17.798","1519.244"," 422.012","  15.627","1341.378"," 372.605","100","0","   0.878","  64.903","  18.029","  28.000","  850"
"14:20:24:203","2517428037981249","  80.749"," 100.000"," 2800","  17.800","1521.041"," 422.511","  15.618","1342.955"," 373.043"," 99","0","   0.927","  64.997","  18.055","  28.000","  850"
"14:20:24:305","2517428315702481","  80.852","  99.000"," 2800","  17.879","1522.880"," 423.022","  15.697","1344.569"," 373.491","100","0","   0.899","  65.089","  18.080","  28.000","  850"
"14:20:24:406","2517428586371292","  80.952","  99.000"," 2800","  17.875","1524.672"," 423.520","  15.683","1346.142"," 373.928","100","0","   0.948","  65.184","  18.107","  28.000","  850"
"14:20:24:502","2517428846303577","  81.048","  99.000"," 2800","  17.836","1526.389"," 423.997","  15.662","1347.649"," 374.347","100","0","   0.867","  65.268","  18.130","  28.000","  850"
"14:20:24:602","2517429115276362","  81.148","  99.000"," 2800","  17.914","1528.173"," 424.493","  15.723","1349.216"," 374.782","100","0","   0.913","  65.358","  18.155","  28.000","  850"
"14:20:24:702","2517429386518536","  81.248","  96.000"," 2800","  18.836","1530.066"," 425.018","  16.298","1350.853"," 375.237"," 99","0","   1.235","  65.482","  18.190","  28.000","  850"
"14:20:24:806","2517429666025599","  81.352","  99.000"," 2800","  18.088","1531.938"," 425.538","  15.867","1352.496"," 375.693","100","0","   1.050","  65.591","  18.220","  28.000","  850"
"14:20:24:902","2517429925311714","  81.448"," 100.000"," 2800","  17.935","1533.661"," 426.017","  15.741","1354.007"," 376.113","100","0","   0.932","  65.681","  18.245","  28.000","  850"
"14:20:25:003","2517430198110309","  81.549","  99.000"," 2800","  17.931","1535.472"," 426.520","  15.749","1355.599"," 376.555","100","0","   0.886","  65.770","  18.270","  28.000","  850"
"14:20:25:104","2517430471439562","  81.650","  99.000"," 2800","  17.921","1537.287"," 427.024","  15.735","1357.192"," 376.998","100","0","   0.914","  65.863","  18.295","  28.000","  850"
"14:20:25:205","2517430745685207","  81.752","  99.000"," 2800","  17.927","1539.107"," 427.530","  15.743","1358.791"," 377.442","100","0","   0.859","  65.950","  18.319","  28.000","  850"
"14:20:25:303","2517431007917517","  81.849","  99.000"," 2800","  17.868","1540.843"," 428.012","  15.686","1360.314"," 377.865","100","0","   0.892","  66.037","  18.344","  28.000","  850"
"14:20:25:403","2517431280108822","  81.950","  95.000"," 2800","  17.934","1542.651"," 428.514","  15.718","1361.899"," 378.305","100","0","   0.966","  66.134","  18.371","  28.000","  850"
"14:20:25:506","2517431556556011","  82.052"," 100.000"," 2800","  17.926","1544.486"," 429.024","  15.743","1363.511"," 378.753","100","0","   0.948","  66.231","  18.398","  28.000","  850"
"14:20:25:602","2517431815301784","  82.148","  99.000"," 2800","  18.082","1546.219"," 429.505","  15.884","1365.033"," 379.176","100","0","   0.909","  66.318","  18.422","  28.000","  850"
"14:20:25:705","2517432093223401","  82.251","  96.000"," 2800","  18.932","1548.168"," 430.047","  16.364","1366.718"," 379.644","100","0","   1.303","  66.452","  18.459","  28.000","  850"
"14:20:25:806","2517432366561705","  82.352","  99.000"," 2800","  18.020","1549.992"," 430.553","  15.818","1368.319"," 380.089","100","0","   1.038","  66.557","  18.488","  28.000","  850"
"14:20:25:904","2517432630929442","  82.450","  98.000"," 2800","  17.968","1551.752"," 431.042","  15.782","1369.864"," 380.518","100","0","   0.888","  66.644","  18.512","  28.000","  850"
"14:20:26:006","2517432906544044","  82.552","  99.000"," 2800","  17.915","1553.581"," 431.550","  15.734","1371.470"," 380.964","100","0","   0.918","  66.738","  18.538","  28.000","  850"
"14:20:26:104","2517433172157678","  82.651","  99.000"," 2800","  17.945","1555.346"," 432.041","  15.763","1373.021"," 381.395","100","0","   0.860","  66.823","  18.562","  28.000","  850"
"14:20:26:203","2517433439378343","  82.750","  99.000"," 2900","  18.193","1557.147"," 432.541","  16.026","1374.607"," 381.835","100","0","   0.912","  66.913","  18.587","  28.000","  850"
"14:20:26:303","2517433709343414","  82.850","  99.000"," 2900","  19.048","1559.051"," 433.070","  16.911","1376.298"," 382.305","101","0","   0.876","  67.001","  18.611","  28.000","  850"
"14:20:26:404","2517433982720490","  82.951"," 100.000"," 2900","  19.036","1560.979"," 433.605","  16.890","1378.008"," 382.780","102","0","   0.915","  67.093","  18.637","  28.000","  850"
"14:20:26:501","2517434243284818","  83.047","  98.000"," 2900","  19.401","1562.851"," 434.125","  17.240","1379.672"," 383.242","102","0","   0.895","  67.180","  18.661","  28.000","  850"
"14:20:26:605","2517434523547893","  83.151","  99.000"," 2900","  19.527","1564.878"," 434.688","  17.351","1381.473"," 383.743","102","0","   0.908","  67.274","  18.687","  28.000","  850"
"14:20:26:703","2517434788729242","  83.249","  95.000"," 2900","  20.247","1566.867"," 435.241","  17.740","1383.216"," 384.227","102","0","   1.281","  67.400","  18.722","  28.000","  850"
"14:20:26:805","2517435063727149","  83.351","  99.000"," 2900","  19.749","1568.878"," 435.799","  17.549","1385.003"," 384.723","102","0","   1.038","  67.505","  18.751","  28.000","  850"
"14:20:26:901","2517435323114424","  83.447"," 100.000"," 2900","  19.390","1570.741"," 436.317","  17.212","1386.657"," 385.182","102","0","   0.948","  67.596","  18.777","  28.000","  850"
"14:20:27:006","2517435606527748","  83.552","  99.000"," 2900","  19.291","1572.766"," 436.879","  17.138","1388.456"," 385.682","103","0","   0.895","  67.690","  18.803","  28.000","  850"
"14:20:27:103","2517435868624185","  83.649"," 100.000"," 2900","  19.161","1574.626"," 437.396","  17.011","1390.107"," 386.141","103","0","   0.912","  67.779","  18.827","  28.000","  850"
"14:20:27:204","2517436142104332","  83.751","  99.000"," 2900","  19.286","1576.580"," 437.939","  17.129","1391.842"," 386.623","102","0","   0.880","  67.868","  18.852","  28.000","  850"
"14:20:27:306","2517436416541602","  83.852","  75.000"," 2900","  16.809","1578.288"," 438.413","  14.603","1393.327"," 387.035"," 98","0","   0.895","  67.959","  18.877","  28.000","  850"
"14:20:27:402","2517436675259067","  83.948","  96.000"," 2900","  19.466","1580.153"," 438.932","  17.198","1394.975"," 387.493","102","0","   1.068","  68.061","  18.906","  28.000","  700"
"14:20:27:502","2517436947455955","  84.049","  99.000"," 2900","  19.507","1582.120"," 439.478","  17.316","1396.720"," 387.978","102","0","   1.088","  68.171","  18.936","  28.000","  700"
"14:20:27:605","2517437224415508","  84.151","  99.000"," 2900","  19.105","1584.080"," 440.022","  16.940","1398.458"," 388.461","102","0","   1.049","  68.279","  18.966","  28.000","  700"
"14:20:27:706","2517437496065247","  84.252","  96.000"," 2900","  20.382","1586.131"," 440.592","  17.831","1400.252"," 388.959","103","0","   1.324","  68.412","  19.003","  28.000","  850"
"14:20:27:806","2517437766536328","  84.352","  99.000"," 2900","  19.622","1588.096"," 441.138","  17.301","1401.985"," 389.440","102","0","   1.241","  68.536","  19.038","  28.000","  700"
"14:20:27:906","2517438036542310","  84.452","  99.000"," 2900","  19.577","1590.054"," 441.682","  17.382","1403.723"," 389.923","102","0","   1.092","  68.645","  19.068","  28.000","  700"
"14:20:28:004","2517438302110443","  84.551","  99.000"," 2900","  19.409","1591.963"," 442.212","  17.227","1405.418"," 390.394","103","0","   0.965","  68.740","  19.094","  28.000","  700"
"14:20:28:106","2517438576517323","  84.652","  99.000"," 2900","  19.293","1593.924"," 442.757","  17.126","1407.159"," 390.877","103","0","   0.997","  68.841","  19.123","  28.000","  700"
"14:20:28:203","2517438838044615","  84.749","  99.000"," 2900","  19.350","1595.798"," 443.277","  16.828","1408.789"," 391.330","103","0","   1.265","  68.964","  19.157","  28.000","  700"
"14:20:28:303","2517439108479903","  84.849","  99.000"," 2900","  19.773","1597.779"," 443.827","  17.055","1410.497"," 391.805","102","0","   1.072","  69.071","  19.187","  28.000","  700"
"14:20:28:404","2517439380307344","  84.950","  99.000"," 2900","  19.382","1599.730"," 444.370","  17.019","1412.210"," 392.281","102","0","   0.900","  69.162","  19.212","  28.000","  700"
"14:20:28:506","2517439656325317","  85.052"," 100.000"," 2900","  19.169","1601.690"," 444.914","  17.006","1413.949"," 392.764","103","0","   0.987","  69.263","  19.240","  28.000","  700"
"14:20:28:602","2517439915288299","  85.148","  99.000"," 2900","  19.005","1603.513"," 445.420","  16.837","1415.564"," 393.212","102","0","   1.028","  69.362","  19.267","  28.000","  700"
"14:20:28:701","2517440183199285","  85.247","  95.000"," 2900","  20.220","1605.519"," 445.978","  17.643","1417.314"," 393.698","102","0","   1.394","  69.500","  19.306","  28.000","  850"
"14:20:28:801","2517440454291609","  85.348","  99.000"," 2900","  19.470","1607.474"," 446.521","  17.268","1419.048"," 394.180","102","0","   1.077","  69.608","  19.336","  28.000","  850"
"14:20:28:906","2517440736556851","  85.452","  99.000"," 2900","  19.109","1609.472"," 447.076","  16.948","1420.820"," 394.672","103","0","   0.977","  69.710","  19.364","  28.000","  850"
"14:20:29:006","2517441006529866","  85.552","  99.000"," 2900","  19.108","1611.383"," 447.606","  16.933","1422.513"," 395.143","102","0","   1.025","  69.813","  19.392","  28.000","  850"
"14:20:29:106","2517441276548856","  85.652","  99.000"," 2900","  19.170","1613.300"," 448.139","  17.022","1424.216"," 395.615","102","0","   0.879","  69.901","  19.417","  28.000","  850"
"14:20:29:201","2517441533575893","  85.747","  96.000"," 2900","  19.092","1615.117"," 448.644","  16.930","1425.827"," 396.063","103","0","   0.925","  69.989","  19.441","  28.000","  850"
"14:20:29:304","2517441811334448","  85.850"," 100.000"," 2900","  19.146","1617.087"," 449.191","  16.967","1427.573"," 396.548","102","0","   1.044","  70.096","  19.471","  28.000","  850"
"14:20:29:404","2517442081706169","  85.950","  99.000"," 2900","  19.136","1619.003"," 449.723","  16.992","1429.274"," 397.021","103","0","   0.871","  70.183","  19.495","  28.000","  850"
"14:20:29:506","2517442356540519","  86.052","  99.000"," 2900","  19.205","1620.958"," 450.266","  17.039","1431.009"," 397.502","103","0","   0.955","  70.280","  19.522","  28.000","  850"
"14:20:29:602","2517442615310073","  86.148","  99.000"," 2900","  19.138","1622.793"," 450.776","  16.964","1432.635"," 397.954","103","0","   1.023","  70.378","  19.550","  28.000","  850"
"14:20:29:706","2517442897305627","  86.253","  94.000"," 2900","  20.465","1624.930"," 451.369","  17.910","1434.505"," 398.474","103","0","   1.383","  70.523","  19.590","  28.000","  850"
"14:20:29:806","2517443166586764","  86.352","  99.000"," 2900","  19.380","1626.863"," 451.906","  17.170","1436.218"," 398.949","103","0","   1.149","  70.638","  19.622","  28.000","  850"
"14:20:29:906","2517443436538383","  86.452"," 100.000"," 2900","  19.220","1628.785"," 452.440","  17.060","1437.924"," 399.423","103","0","   0.928","  70.730","  19.647","  28.000","  850"
"14:20:30:004","2517443701756299","  86.551","  99.000"," 2800","  17.890","1630.542"," 452.928","  15.697","1439.466"," 399.852","100","0","   1.008","  70.829","  19.675","  28.000","  850"
"14:20:30:106","2517443976716139","  86.652"," 100.000"," 2800","  17.908","1632.366"," 453.435","  15.696","1441.064"," 400.296","100","0","   1.033","  70.935","  19.704","  28.000","  850"
"14:20:30:202","2517444237198243","  86.749","  97.000"," 2800","  17.968","1634.099"," 453.917","  15.764","1442.585"," 400.718","100","0","   0.907","  71.022","  19.728","  28.000","  850"
"14:20:30:306","2517444516557985","  86.852","  99.000"," 2800","  17.802","1635.941"," 454.428","  15.610","1444.200"," 401.167","100","0","   1.021","  71.128","  19.758","  28.000","  850"
"14:20:30:405","2517444783482364","  86.951","  99.000"," 2800","  18.022","1637.723"," 454.923","  15.806","1445.763"," 401.601","100","0","   1.029","  71.229","  19.786","  28.000","  850"
"14:20:30:506","2517445056553983","  87.052","  95.000"," 2800","  17.751","1639.518"," 455.422","  15.537","1447.334"," 402.037","100","0","   1.098","  71.341","  19.817","  28.000","  850"
"14:20:30:602","2517445315483011","  87.148","  99.000"," 2800","  17.794","1641.225"," 455.896","  15.613","1448.832"," 402.453","100","0","   0.928","  71.430","  19.842","  28.000","  850"
"14:20:30:703","2517445588681482","  87.249","  99.000"," 2800","  18.905","1643.138"," 456.427","  16.321","1450.483"," 402.912","100","0","   1.417","  71.573","  19.881","  28.000","  850"
"14:20:30:803","2517445857405246","  87.349","  99.000"," 2800","  17.932","1644.923"," 456.923","  15.703","1452.046"," 403.346","100","0","   1.126","  71.685","  19.912","  28.000","  850"
"14:20:30:906","2517446136331953","  87.452","  99.000"," 2800","  17.959","1646.778"," 457.438","  15.773","1453.676"," 403.799","100","0","   0.944","  71.782","  19.940","  28.000","  850"
"14:20:31:002","2517446395890609","  87.548","  99.000"," 2800","  17.785","1648.488"," 457.913","  15.592","1455.174"," 404.215","100","0","   1.056","  71.884","  19.968","  28.000","  850"
"14:20:31:106","2517446676552801","  87.652","  99.000"," 2800","  17.919","1650.350"," 458.431","  15.721","1456.809"," 404.669","100","0","   0.968","  71.984","  19.996","  28.000","  850"
"14:20:31:204","2517446942059614","  87.751","  99.000"," 2800","  18.006","1652.121"," 458.923","  15.788","1458.361"," 405.100","100","0","   1.005","  72.083","  20.023","  28.000","  850"
"14:20:31:306","2517447216226311","  87.852","  99.000"," 2800","  17.755","1653.924"," 459.423","  15.580","1459.943"," 405.540","100","0","   0.936","  72.178","  20.050","  28.000","  850"
"14:20:31:402","2517447475514412","  87.948"," 100.000"," 2800","  17.711","1655.625"," 459.896","  15.534","1461.435"," 405.954","100","0","   0.936","  72.268","  20.075","  28.000","  850"
"14:20:31:506","2517447756524637","  88.052","  99.000"," 2800","  17.713","1657.469"," 460.408","  15.524","1463.051"," 406.403","100","0","   1.022","  72.375","  20.104","  28.000","  850"
"14:20:31:602","2517448015253907","  88.148"," 100.000"," 2800","  17.863","1659.180"," 460.883","  15.684","1464.554"," 406.821","100","0","   0.897","  72.461","  20.128","  28.000","  850"
"14:20:31:706","2517448296564291","  88.252","  95.000"," 2800","  18.707","1661.130"," 461.425","  16.079","1466.229"," 407.286","100","0","   1.401","  72.607","  20.168","  28.000","  850"
"14:20:31:802","2517448556855052","  88.349","  99.000"," 2800","  18.147","1662.879"," 461.911","  15.909","1467.763"," 407.712","100","0","   1.122","  72.715","  20.199","  28.000","  850"
"14:20:31:903","2517448829885958","  88.450"," 100.000"," 2800","  17.824","1664.681"," 462.412","  15.626","1469.343"," 408.151"," 99","0","   0.990","  72.815","  20.226","  28.000","  850"
"14:20:32:005","2517449103434196","  88.551","  99.000"," 2800","  17.789","1666.484"," 462.912","  15.602","1470.924"," 408.590","100","0","   0.964","  72.913","  20.253","  28.000","  850"
"14:20:32:104","2517449370023325","  88.650","  99.000"," 2900","  18.429","1668.303"," 463.418","  16.248","1472.528"," 409.036","101","0","   0.954","  73.007","  20.280","  28.000","  850"
"14:20:32:203","2517449637305673","  88.749","  99.000"," 2900","  18.978","1670.182"," 463.940","  16.808","1474.192"," 409.498","101","0","   1.015","  73.107","  20.308","  28.000","  850"
