"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)"
"14:31:46:433","2519269975002447"," 265.619","  99.000"," 2800","  17.606","5150.951","1430.820","  15.467","4572.859","1270.239"," 99","0","   0.684"," 199.036","  55.288","  28.000","  850"
"14:31:46:536","2519270254505190"," 265.723","  99.000"," 2800","  17.645","5152.778","1431.327","  15.512","4574.465","1270.685"," 99","0","   0.667"," 199.105","  55.307","  28.000","  850"
"14:31:46:635","2519270521222620"," 265.822","  99.000"," 2800","  17.642","5154.521","1431.811","  15.502","4575.996","1271.110"," 99","0","   0.681"," 199.172","  55.326","  28.000","  850"
"14:31:46:737","2519270796420582"," 265.924","  96.000"," 2800","  18.892","5156.446","1432.346","  16.374","4577.665","1271.574","100","0","   1.088"," 199.283","  55.356","  28.000","  850"
"14:31:46:833","2519271056244945"," 266.020","  99.000"," 2800","  18.120","5158.190","1432.831","  15.943","4579.200","1272.000","100","0","   0.792"," 199.359","  55.378","  28.000","  850"
"14:31:46:935","2519271331050051"," 266.122","  99.000"," 2800","  18.160","5160.038","1433.344","  15.975","4580.826","1272.452","100","0","   0.803"," 199.441","  55.400","  28.000","  850"
"14:31:47:035","2519271601890576"," 266.222","  99.000"," 2800","  18.170","5161.861","1433.850","  15.986","4582.429","1272.897","100","0","   0.829"," 199.524","  55.423","  28.000","  850"
"14:31:47:137","2519271876294459"," 266.324","  99.000"," 2800","  18.288","5163.720","1434.367","  16.099","4584.065","1273.351","100","0","   0.779"," 199.603","  55.445","  28.000","  850"
"14:31:47:236","2519272144945833"," 266.423","  99.000"," 2800","  17.825","5165.493","1434.859","  15.683","4585.626","1273.785","100","0","   0.681"," 199.671","  55.464","  28.000","  850"
"14:31:47:334","2519272407431193"," 266.520","  99.000"," 2800","  18.178","5167.261","1435.350","  15.988","4587.180","1274.217","100","0","   0.765"," 199.745","  55.485","  28.000","  850"
"14:31:47:436","2519272683974061"," 266.623","  99.000"," 2900","  18.305","5169.136","1435.871","  16.127","4588.832","1274.676","100","0","   0.878"," 199.835","  55.510","  28.000","  850"
"14:31:47:532","2519272943044266"," 266.719","  99.000"," 2900","  19.453","5171.002","1436.390","  17.312","4590.493","1275.137","102","0","   0.793"," 199.911","  55.531","  28.000","  850"
"14:31:47:632","2519273213099859"," 266.819","  99.000"," 2900","  19.766","5172.979","1436.939","  17.615","4592.255","1275.626","102","0","   0.691"," 199.980","  55.550","  28.000","  850"
"14:31:47:732","2519273483955750"," 266.919","  99.000"," 2900","  20.793","5175.065","1437.518","  18.273","4594.088","1276.136","103","0","   1.164"," 200.097","  55.583","  28.000","  850"
"14:31:47:836","2519273763296484"," 267.022","  99.000"," 2900","  19.637","5177.097","1438.083","  17.488","4595.898","1276.638","103","0","   0.729"," 200.173","  55.604","  28.000","  850"
"14:31:47:936","2519274032767752"," 267.122","  99.000"," 2900","  19.134","5179.007","1438.613","  17.019","4597.596","1277.110","103","0","   0.691"," 200.242","  55.623","  28.000","  850"
"14:31:48:033","2519274296326920"," 267.220","  99.000"," 2900","  19.304","5180.891","1439.136","  17.181","4599.273","1277.576","102","0","   0.752"," 200.315","  55.643","  28.000","  850"
"14:31:48:132","2519274563870100"," 267.319","  90.000"," 2900","  19.024","5182.776","1439.660","  16.877","4600.946","1278.041","102","0","   0.719"," 200.386","  55.663","  28.000","  850"
"14:31:48:235","2519274841569873"," 267.422","  99.000"," 2900","  19.372","5184.769","1440.214","  17.243","4602.719","1278.533","102","0","   0.688"," 200.457","  55.683","  28.000","  850"
"14:31:48:335","2519275111239066"," 267.522","  99.000"," 2900","  19.263","5186.693","1440.748","  17.146","4604.432","1279.009","102","0","   0.669"," 200.524","  55.701","  28.000","  850"
"14:31:48:432","2519275373059137"," 267.619","  99.000"," 2900","  19.330","5188.567","1441.269","  17.212","4606.101","1279.473","102","0","   0.684"," 200.590","  55.719","  28.000","  850"
"14:31:48:537","2519275656477999"," 267.724","  99.000"," 2900","  19.326","5190.596","1441.832","  17.205","4607.907","1279.974","102","0","   0.676"," 200.661","  55.739","  28.000","  850"
"14:31:48:635","2519275920573492"," 267.821","  99.000"," 2900","  19.361","5192.490","1442.358","  17.240","4609.594","1280.443","103","0","   0.681"," 200.728","  55.758","  28.000","  850"
"14:31:48:733","2519276185552437"," 267.920","  99.000"," 2900","  20.457","5194.498","1442.916","  17.968","4611.357","1280.932","103","0","   1.144"," 200.840","  55.789","  28.000","  850"
"14:31:48:837","2519276466482220"," 268.024","  99.000"," 2900","  19.342","5196.510","1443.475","  17.229","4613.150","1281.430","103","0","   0.723"," 200.915","  55.810","  28.000","  850"
"14:31:48:934","2519276728965417"," 268.121"," 100.000"," 2900","  19.273","5198.384","1443.996","  17.161","4614.818","1281.894","102","0","   0.697"," 200.983","  55.829","  28.000","  850"
"14:31:49:036","2519277002810898"," 268.222","  99.000"," 2900","  19.412","5200.353","1444.542","  17.280","4616.571","1282.381","103","0","   0.679"," 201.052","  55.848","  28.000","  850"
"14:31:49:132","2519277263014644"," 268.319","  99.000"," 2900","  19.275","5202.210","1445.058","  17.158","4618.224","1282.840","103","0","   0.695"," 201.119","  55.866","  28.000","  850"
"14:31:49:237","2519277546479499"," 268.424","  99.000"," 2900","  19.183","5204.224","1445.618","  17.055","4620.015","1283.337","102","0","   0.706"," 201.193","  55.887","  28.000","  850"
"14:31:49:335","2519277811150893"," 268.522","  99.000"," 2900","  19.177","5206.104","1446.140","  17.060","4621.687","1283.802","103","0","   0.692"," 201.261","  55.906","  28.000","  850"
"14:31:49:436","2519278083476514"," 268.623","  99.000"," 2900","  19.292","5208.050","1446.681","  17.168","4623.419","1284.283","103","0","   0.680"," 201.329","  55.925","  28.000","  850"
"14:31:49:532","2519278342991013"," 268.719","  98.000"," 2900","  19.285","5209.904","1447.196","  17.162","4625.069","1284.741","103","0","   0.703"," 201.397","  55.944","  28.000","  850"
"14:31:49:633","2519278615223001"," 268.820","  96.000"," 2900","  19.352","5211.855","1447.738","  17.214","4626.804","1285.223","103","0","   0.805"," 201.478","  55.966","  28.000","  850"
"14:31:49:736","2519278893536319"," 268.923","  99.000"," 2900","  20.458","5213.964","1448.323","  17.991","4628.659","1285.739","103","0","   1.114"," 201.593","  55.998","  28.000","  850"
"14:31:49:836","2519279163585180"," 269.023","  99.000"," 2900","  19.362","5215.901","1448.861","  17.244","4630.384","1286.218","103","0","   0.727"," 201.666","  56.018","  28.000","  850"
"14:31:49:932","2519279423418639"," 269.119","  99.000"," 2900","  19.233","5217.752","1449.375","  17.121","4632.031","1286.675","103","0","   0.706"," 201.734","  56.037","  28.000","  850"
"14:31:50:035","2519279700225786"," 269.221","  99.000"," 2900","  19.359","5219.736","1449.927","  17.226","4633.797","1287.166","103","0","   0.685"," 201.804","  56.057","  28.000","  850"
"14:31:50:132","2519279963844741"," 269.319","  99.000"," 2900","  19.074","5221.599","1450.444","  16.975","4635.455","1287.626","103","0","   0.662"," 201.869","  56.075","  28.000","  850"
"14:31:50:236","2519280243514977"," 269.423","  99.000"," 2900","  19.159","5223.583","1450.995","  17.042","4637.220","1288.117","102","0","   0.682"," 201.939","  56.094","  28.000","  850"
"14:31:50:336","2519280514001904"," 269.523","  99.000"," 2900","  19.206","5225.507","1451.530","  17.092","4638.932","1288.592","103","0","   0.688"," 202.008","  56.113","  28.000","  850"
"14:31:50:433","2519280776555493"," 269.620"," 100.000"," 2900","  19.155","5227.370","1452.047","  17.047","4640.590","1289.053","103","0","   0.704"," 202.077","  56.132","  28.000","  850"
"14:31:50:537","2519281056672276"," 269.724","  99.000"," 2900","  19.272","5229.370","1452.603","  17.153","4642.370","1289.547","103","0","   0.682"," 202.147","  56.152","  28.000","  850"
"14:31:50:633","2519281315254699"," 269.820","  99.000"," 2900","  19.279","5231.216","1453.116","  17.152","4644.013","1290.003","103","0","   0.677"," 202.212","  56.170","  28.000","  850"
"14:31:50:735","2519281589331681"," 269.921","  96.000"," 2900","  20.256","5233.272","1453.687","  17.806","4645.820","1290.506","103","0","   1.074"," 202.321","  56.200","  28.000","  850"
"14:31:50:833","2519281854392616"," 270.019"," 100.000"," 2900","  19.551","5235.192","1454.220","  17.400","4647.528","1290.980","103","0","   0.804"," 202.400","  56.222","  28.000","  850"
"14:31:50:937","2519282136477510"," 270.124","  99.000"," 2900","  19.261","5237.204","1454.779","  17.142","4649.319","1291.478","103","0","   0.722"," 202.476","  56.243","  28.000","  850"
"14:31:51:036","2519282402177907"," 270.222","  99.000"," 2900","  19.120","5239.086","1455.302","  17.009","4650.993","1291.943","103","0","   0.713"," 202.546","  56.263","  28.000","  850"
"14:31:51:135","2519282670862890"," 270.322","  99.000"," 2900","  19.382","5241.015","1455.837","  17.252","4652.710","1292.419","103","0","   0.700"," 202.615","  56.282","  28.000","  850"
"14:31:51:237","2519282946483135"," 270.424"," 100.000"," 2900","  19.247","5242.979","1456.383","  17.130","4654.459","1292.905","103","0","   0.686"," 202.685","  56.302","  28.000","  850"
"14:31:51:337","2519283214693839"," 270.523","  99.000"," 2900","  19.259","5244.892","1456.915","  17.139","4656.161","1293.378","103","0","   0.677"," 202.753","  56.320","  28.000","  850"
"14:31:51:434","2519283478306608"," 270.621","  99.000"," 2900","  19.423","5246.789","1457.441","  17.286","4657.849","1293.847","103","0","   0.708"," 202.822","  56.339","  28.000","  850"
"14:31:51:535","2519283751660251"," 270.722","  99.000"," 2900","  19.270","5248.740","1457.983","  17.146","4659.585","1294.329","103","0","   0.701"," 202.893","  56.359","  28.000","  850"
"14:31:51:633","2519284015224789"," 270.820","  99.000"," 2800","  18.565","5250.552","1458.487","  16.416","4661.187","1294.774","101","0","   0.689"," 202.960","  56.378","  28.000","  850"
"14:31:51:737","2519284296507849"," 270.924","  96.000"," 2800","  18.944","5252.526","1459.035","  16.519","4662.908","1295.252","100","0","   1.074"," 203.072","  56.409","  28.000","  750"
"14:31:51:837","2519284564768494"," 271.023","  99.000"," 2800","  17.964","5254.311","1459.531","  15.804","4664.479","1295.689","100","0","   0.800"," 203.151","  56.431","  28.000","  750"
"14:31:51:935","2519284831920591"," 271.122","  99.000"," 2800","  17.992","5256.091","1460.025","  15.828","4666.045","1296.124","100","0","   0.732"," 203.224","  56.451","  28.000","  750"
"14:31:52:036","2519285103725055"," 271.223","  99.000"," 2800","  17.794","5257.882","1460.523","  15.644","4667.620","1296.561","100","0","   0.752"," 203.300","  56.472","  28.000","  750"
"14:31:52:134","2519285367479199"," 271.320","  99.000"," 2800","  17.701","5259.611","1461.003","  15.565","4669.140","1296.983","100","0","   0.674"," 203.365","  56.490","  28.000","  750"
"14:31:52:237","2519285646479382"," 271.424"," 100.000"," 2800","  17.562","5261.426","1461.507","  15.442","4670.736","1297.427","100","0","   0.693"," 203.437","  56.510","  28.000","  750"
"14:31:52:335","2519285910856416"," 271.522","  99.000"," 2800","  17.572","5263.147","1461.985","  15.466","4672.251","1297.847","100","0","   0.675"," 203.503","  56.529","  28.000","  750"
"14:31:52:435","2519286180002223"," 271.621","  99.000"," 2800","  17.654","5264.907","1462.474","  15.522","4673.798","1298.277"," 99","0","   0.740"," 203.577","  56.549","  28.000","  750"
"14:31:52:533","2519286444625845"," 271.719","  99.000"," 2800","  17.660","5266.638","1462.955","  15.527","4675.320","1298.700","100","0","   0.708"," 203.646","  56.568","  28.000","  750"
"14:31:52:633","2519286714419136"," 271.819","  99.000"," 2800","  17.611","5268.398","1463.444","  15.496","4676.868","1299.130","100","0","   0.683"," 203.715","  56.587","  28.000","  750"
"14:31:52:735","2519286989329584"," 271.921","  97.000"," 2800","  18.805","5270.312","1463.976","  16.330","4678.531","1299.592","100","0","   1.059"," 203.822","  56.617","  28.000","  850"
"14:31:52:833","2519287256411712"," 272.020","  99.000"," 2800","  18.117","5272.104","1464.473","  15.945","4680.108","1300.030","100","0","   0.792"," 203.901","  56.639","  28.000","  850"
